search_rank,case_title,url_path_crime_type,api_result_id,unodc_case_number,canonical_url,requested_url,final_url,final_url_relation,og_url,og_url_relation,http_status,content_type,content_encoding,download_timestamp,raw_filename,byte_count,sha256,download_status,attempts,redirect_count,redirect_chain,elapsed_seconds,pilot_selected,pilot_selection_reasons,last_action,last_checked_at,structural_markers,warnings,error,source_manifest_discovered_at
561,Case No. K.1138/10,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/srb/2011/case_no._k.113810.html",SRB036,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/srb/2011/case_no._k.113810.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/srb/2011/case_no._k.113810.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/srb/2011/case_no._k.113810.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/srb/2011/case_no._k.113810.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:29:26Z,data/raw_html/000561_78fb4df4a005.html,286193,063b8539f0bfe50be57d40138675e07713223e7530691be7ea0892a307560262,HTTP_OK_VALID,1,0,[],3.826,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:45Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
562,Mendoza,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/nic/2011/mendoza.html",NIC005,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/nic/2011/mendoza.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/nic/2011/mendoza.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/nic/2011/mendoza.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/nic/2011/mendoza.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:29:28Z,data/raw_html/000562_f00a071fd512.html,255954,275872aa2acaaeba4d2608bee0557d10c0594d5b9ee3bc1b0451ce0029733b40,HTTP_OK_VALID,1,0,[],2.272,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:45Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
563,Dosar nr 4-1re - 50/2011,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/mda/2011/dosar_nr_4-1re_-_502011.html",MDA046,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2011/dosar_nr_4-1re_-_502011.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2011/dosar_nr_4-1re_-_502011.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2011/dosar_nr_4-1re_-_502011.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/mda/2011/dosar_nr_4-1re_-_502011.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:29:32Z,data/raw_html/000563_445d9f1acc6d.html,253349,f91395c37254d83f61af032759cddf56b32161c65962fbd0ced5a65a5d759ff9,HTTP_OK_VALID,1,0,[],3.471,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:45Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
564,V.Z. v. Wal-Mart Stores,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/usa/2011/v.z._v._wal-mart_stores.html",USA125,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2011/v.z._v._wal-mart_stores.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2011/v.z._v._wal-mart_stores.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2011/v.z._v._wal-mart_stores.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/usa/2011/v.z._v._wal-mart_stores.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:29:38Z,data/raw_html/000564_94d362c33c28.html,247098,b407917a909febc03dc357e46395a1c2f20edd5ba333dda5737299cc25a55cbc,HTTP_OK_VALID,1,0,[],6.450,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:45Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
565,Brunelli et al,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/arg/2011/brunelli_et_al.html",ARG001,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/arg/2011/brunelli_et_al.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/arg/2011/brunelli_et_al.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/arg/2011/brunelli_et_al.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/arg/2011/brunelli_et_al.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:29:41Z,data/raw_html/000565_f0fa5022d146.html,254072,93784751cb87bba4520a736996b6600d07e07f220473cc688db27167d803656f,HTTP_OK_VALID,1,0,[],2.466,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:45Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
566,Auto Supremo No. 172 Sucre - Michael Gerard Marroquín 2,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/bol/2011/auto_supremo_no._172_sucre_-_michael_gerard_marroquin_2.html",BOL002,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bol/2011/auto_supremo_no._172_sucre_-_michael_gerard_marroquin_2.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bol/2011/auto_supremo_no._172_sucre_-_michael_gerard_marroquin_2.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bol/2011/auto_supremo_no._172_sucre_-_michael_gerard_marroquin_2.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/bol/2011/auto_supremo_no._172_sucre_-_michael_gerard_marroquin_2.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:29:43Z,data/raw_html/000566_2ced986fba3c.html,255920,2a75f690601b84ab6de55b11a6e0e777fd230ceb92a806d8ceb2fb2d67e342a6,HTTP_OK_VALID,1,0,[],2.313,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:45Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
567,Case No.142972,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/phl/2011/case_no.142972.html",PHL083,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/phl/2011/case_no.142972.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/phl/2011/case_no.142972.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/phl/2011/case_no.142972.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/phl/2011/case_no.142972.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:29:45Z,data/raw_html/000567_96be0b6faf00.html,254801,c97e14ec92a3ceb58561587cb1b028722afb5c6730ccb14d4f8c92baeaf56ce2,HTTP_OK_VALID,1,0,[],2.397,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:45Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
568,6 K 3/10,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/srb/2011/6_k_310_.html",SRB012,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/srb/2011/6_k_310_.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/srb/2011/6_k_310_.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/srb/2011/6_k_310_.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/srb/2011/6_k_310_.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:29:48Z,data/raw_html/000568_048c67abd2a9.html,278685,11cbbeb3ce6b291d39b8dbc12bd7de0f588eb8e5300b8e136da65788bb7a6a8d,HTTP_OK_VALID,1,0,[],2.459,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:45Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
569,Republic of Sri Lanka v. T.T. Banu and others,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/lka/2011/republic_of_sri_lanka_v._t.t._banu_and_others.html",LKA001,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/lka/2011/republic_of_sri_lanka_v._t.t._banu_and_others.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/lka/2011/republic_of_sri_lanka_v._t.t._banu_and_others.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/lka/2011/republic_of_sri_lanka_v._t.t._banu_and_others.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/lka/2011/republic_of_sri_lanka_v._t.t._banu_and_others.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:29:51Z,data/raw_html/000569_027b91ef5817.html,261107,a7a5131a08617de87151958eacfc59d9ee92af9d6a49f4623004423e0ac63aee,HTTP_OK_VALID,1,0,[],3.463,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:45Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
570,#1/66-11,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/geo/2011/166-11.html",GEO002,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/geo/2011/166-11.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/geo/2011/166-11.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/geo/2011/166-11.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/geo/2011/166-11.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:29:54Z,data/raw_html/000570_1638ad687f77.html,252576,7426e1d35a5e9c375fe2b524a4e2258cfe413201a2ebbd7902fb77c14823b2e7,HTTP_OK_VALID,1,0,[],2.470,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:45Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
571,Docket Number - No. 08-cv-2970 (ADS)(WDW) [2011],traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/usa/2011/docket_number_-_no._08-cv-2970_adswdw_2011.html",USA172,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2011/docket_number_-_no._08-cv-2970_adswdw_2011.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2011/docket_number_-_no._08-cv-2970_adswdw_2011.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2011/docket_number_-_no._08-cv-2970_adswdw_2011.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/usa/2011/docket_number_-_no._08-cv-2970_adswdw_2011.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:29:56Z,data/raw_html/000571_d9ab61d1de95.html,269351,84de655a9ace8531eac1f49bd45aecfca250cc8d44ea261cdf8bc4dab527a0a1,HTTP_OK_VALID,1,0,[],2.423,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:45Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
572,Case of Hug,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/blr/2011/case_of_hug.html",BLR003,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/blr/2011/case_of_hug.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/blr/2011/case_of_hug.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/blr/2011/case_of_hug.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/blr/2011/case_of_hug.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:29:59Z,data/raw_html/000572_00ac3fa36adb.html,251303,822b99d0dcefd8d795b7afa1f435c231836514711ad7c3454d385e39e9d12a3b,HTTP_OK_VALID,1,0,[],2.950,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:45Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
573,Jose and Florencia,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/esp/2011/jose_and_florencia.html",ESP002,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/esp/2011/jose_and_florencia.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/esp/2011/jose_and_florencia.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/esp/2011/jose_and_florencia.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/esp/2011/jose_and_florencia.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:30:07Z,data/raw_html/000573_e2abbca5119e.html,288054,6b11b14f0a501ec0f335d5a0f6d85c6ead22def70ce63d79b75011414f608a0b,HTTP_OK_VALID,1,0,[],8.060,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:45Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
574,Lovo,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/nic/2011/lovo.html",NIC001,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/nic/2011/lovo.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/nic/2011/lovo.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/nic/2011/lovo.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/nic/2011/lovo.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:30:10Z,data/raw_html/000574_671f0c6269ac.html,253959,b380b23859e1ad161d8822258aa1b71d4b742436f54184296863e46bdcb59a2e,HTTP_OK_VALID,1,0,[],2.438,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:45Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
575,Correctional Tribunal of Charleroi 18-03-2011,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/bel/2011/correctional_tribunal_of_charleroi_18-03-2011.html",BEL023,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bel/2011/correctional_tribunal_of_charleroi_18-03-2011.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bel/2011/correctional_tribunal_of_charleroi_18-03-2011.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bel/2011/correctional_tribunal_of_charleroi_18-03-2011.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/bel/2011/correctional_tribunal_of_charleroi_18-03-2011.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:30:13Z,data/raw_html/000575_30eab8b0fad7.html,260455,d689bf378bc774130a2db6afcbeb442a05f25b7e20b3a8c9d529a1014a0127a4,HTTP_OK_VALID,1,0,[],3.458,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:45Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":false,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2|MISSING_FACT_SUMMARY_MARKER,,2026-08-10T00:19:26Z
576,2 T 13/2009,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/cze/2011/2_t_132009.html",CZE010,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/cze/2011/2_t_132009.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/cze/2011/2_t_132009.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/cze/2011/2_t_132009.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/cze/2011/2_t_132009.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:30:16Z,data/raw_html/000576_fe427fcfe87c.html,252865,37a19531db0e8ba837bec4dca04966ff4a9e458e5361bacafeaa5e1d482abe2d,HTTP_OK_VALID,1,0,[],2.474,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:45Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
577,Case No. 1-689,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/ukr/2011/case_no._1-689.html",UKR001,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/ukr/2011/case_no._1-689.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/ukr/2011/case_no._1-689.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/ukr/2011/case_no._1-689.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/ukr/2011/case_no._1-689.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:30:18Z,data/raw_html/000577_266670598962.html,248262,6e0f3c14563045623e4821d3adacbef9b9e4413435f183c753c672e9fc863317,HTTP_OK_VALID,1,0,[],2.402,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:45Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
578,ACR 200151015291597RJ,criminalgroupcrimetype,"2200,en,/case-law-doc/criminalgroupcrimetype/bra/2011/acr_200151015291597rj.html",BRA106,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/bra/2011/acr_200151015291597rj.html,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/bra/2011/acr_200151015291597rj.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/bra/2011/acr_200151015291597rj.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/criminalgroupcrimetype/bra/2011/acr_200151015291597rj.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:30:21Z,data/raw_html/000578_47961d5b8799.html,266258,376c59ab518e12689f9693df99461f2a1aab8610713dec1b393e63d48d2f6fce,HTTP_OK_VALID,1,0,[],2.630,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:46Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
579,P. v. State of Kerala,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/ind/2011/p._v._state_of_kerala.html",IND006,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/ind/2011/p._v._state_of_kerala.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/ind/2011/p._v._state_of_kerala.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/ind/2011/p._v._state_of_kerala.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/ind/2011/p._v._state_of_kerala.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:30:23Z,data/raw_html/000579_96065a871ac6.html,251499,fe9c46b4f9664179aad0860237c043c94f420f9316f9bd01d3152d4a6670cc50,HTTP_OK_VALID,1,0,[],2.625,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:46Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
580,EXP. N.° 03976-2010-PHC/TC,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/per/2011/exp._n._03976-2010-phctc.html",PER006,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/per/2011/exp._n._03976-2010-phctc.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/per/2011/exp._n._03976-2010-phctc.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/per/2011/exp._n._03976-2010-phctc.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/per/2011/exp._n._03976-2010-phctc.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:30:26Z,data/raw_html/000580_a08f9562cf33.html,253300,b188951bbb722511270dd5f1f5c9e39db7556026efde67ad7d9edcfeb1481ccf,HTTP_OK_VALID,1,0,[],2.466,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:46Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
581,Case No. 1058/2011,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/bgr/2011/case_no._10582011.html",BGR003,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bgr/2011/case_no._10582011.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bgr/2011/case_no._10582011.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bgr/2011/case_no._10582011.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/bgr/2011/case_no._10582011.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:30:29Z,data/raw_html/000581_2ea05651cac4.html,252626,2353f3de871376ead8b52ea9b4eca04d8733de6b1edcc08b12b85324c7a60278,HTTP_OK_VALID,1,0,[],3.472,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:46Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
